,index,interval,Power (W),temperature,radiation_surface,cloud_cover,month,hour_day,available
6792,6792,2019-03-12 18:00:00,0.0,4.93,0.0,0.994,3,18,0.0
6793,6793,2019-03-12 18:15:00,0.0,4.93,0.0,0.994,3,18,0.0
6794,6794,2019-03-12 18:30:00,0.0,4.93,0.0,0.994,3,18,0.0
6795,6795,2019-03-12 18:45:00,0.0,4.93,0.0,0.994,3,18,0.0
6796,6796,2019-03-12 19:00:00,0.0,4.519,0.0,0.994,3,19,0.0
6797,6797,2019-03-12 19:15:00,0.0,4.519,0.0,0.994,3,19,0.0
6798,6798,2019-03-12 19:30:00,0.0,4.519,0.0,0.994,3,19,0.0
6799,6799,2019-03-12 19:45:00,0.0,4.519,0.0,0.994,3,19,0.0
6800,6800,2019-03-12 20:00:00,0.0,4.259,0.0,0.993,3,20,0.0
6801,6801,2019-03-12 20:15:00,0.0,4.259,0.0,0.993,3,20,0.0
6802,6802,2019-03-12 20:30:00,0.0,4.259,0.0,0.993,3,20,0.0
6803,6803,2019-03-12 20:45:00,0.0,4.259,0.0,0.993,3,20,0.0
6804,6804,2019-03-12 21:00:00,0.0,4.125,0.0,0.993,3,21,0.0
6805,6805,2019-03-12 21:15:00,0.0,4.125,0.0,0.993,3,21,0.0
6806,6806,2019-03-12 21:30:00,0.0,4.125,0.0,0.993,3,21,0.0
6807,6807,2019-03-12 21:45:00,0.0,4.125,0.0,0.993,3,21,0.0
6808,6808,2019-03-12 22:00:00,0.0,4.063,0.0,0.993,3,22,0.0
6809,6809,2019-03-12 22:15:00,0.0,4.063,0.0,0.993,3,22,0.0
6810,6810,2019-03-12 22:30:00,0.0,4.063,0.0,0.993,3,22,0.0
6811,6811,2019-03-12 22:45:00,0.0,4.063,0.0,0.993,3,22,0.0
6812,6812,2019-03-12 23:00:00,0.0,3.991,0.0,0.994,3,23,0.0
6813,6813,2019-03-12 23:15:00,0.0,3.991,0.0,0.994,3,23,0.0
6814,6814,2019-03-12 23:30:00,0.0,3.991,0.0,0.994,3,23,0.0
6815,6815,2019-03-12 23:45:00,0.0,3.991,0.0,0.994,3,23,0.0
6816,6816,2019-03-13 00:00:00,0.0,3.924,0.0,0.995,3,0,0.0
6817,6817,2019-03-13 00:15:00,0.0,3.924,0.0,0.995,3,0,0.0
6818,6818,2019-03-13 00:30:00,0.0,3.924,0.0,0.995,3,0,0.0
6819,6819,2019-03-13 00:45:00,0.0,3.924,0.0,0.995,3,0,0.0
6820,6820,2019-03-13 01:00:00,0.0,3.744,0.0,0.995,3,1,0.0
6821,6821,2019-03-13 01:15:00,0.0,3.744,0.0,0.995,3,1,0.0
6822,6822,2019-03-13 01:30:00,0.0,3.744,0.0,0.995,3,1,0.0
6823,6823,2019-03-13 01:45:00,0.0,3.744,0.0,0.995,3,1,0.0
6824,6824,2019-03-13 02:00:00,0.0,3.9,0.0,0.91,3,2,0.0
6825,6825,2019-03-13 02:15:00,0.0,3.9,0.0,0.91,3,2,0.0
6826,6826,2019-03-13 02:30:00,0.0,3.9,0.0,0.91,3,2,0.0
6827,6827,2019-03-13 02:45:00,0.0,3.9,0.0,0.91,3,2,0.0
6828,6828,2019-03-13 03:00:00,0.0,4.317,0.0,0.572,3,3,0.0
6829,6829,2019-03-13 03:15:00,0.0,4.317,0.0,0.572,3,3,0.0
6830,6830,2019-03-13 03:30:00,0.0,4.317,0.0,0.572,3,3,0.0
6831,6831,2019-03-13 03:45:00,0.0,4.317,0.0,0.572,3,3,0.0
6832,6832,2019-03-13 04:00:00,0.0,4.06,0.0,0.168,3,4,0.0
6833,6833,2019-03-13 04:15:00,0.0,4.06,0.0,0.168,3,4,0.0
6834,6834,2019-03-13 04:30:00,0.0,4.06,0.0,0.168,3,4,0.0
6835,6835,2019-03-13 04:45:00,0.0,4.06,0.0,0.168,3,4,0.0
6836,6836,2019-03-13 05:00:00,240.0,3.283,14.586,0.026,3,5,1.0
6837,6837,2019-03-13 05:15:00,240.0,3.283,14.586,0.026,3,5,1.0
6838,6838,2019-03-13 05:30:00,240.0,3.283,14.586,0.026,3,5,1.0
6839,6839,2019-03-13 05:45:00,240.0,3.283,14.586,0.026,3,5,1.0
6840,6840,2019-03-13 06:00:00,7160.0,3.675,139.424,0.003,3,6,1.0
6841,6841,2019-03-13 06:15:00,7160.0,3.675,139.424,0.003,3,6,1.0
6842,6842,2019-03-13 06:30:00,7160.0,3.675,139.424,0.003,3,6,1.0
6843,6843,2019-03-13 06:45:00,7160.0,3.675,139.424,0.003,3,6,1.0
6844,6844,2019-03-13 07:00:00,15696.0,5.119,292.996,0.008,3,7,1.0
6845,6845,2019-03-13 07:15:00,15696.0,5.119,292.996,0.008,3,7,1.0
6846,6846,2019-03-13 07:30:00,15696.0,5.119,292.996,0.008,3,7,1.0
6847,6847,2019-03-13 07:45:00,15696.0,5.119,292.996,0.008,3,7,1.0
6848,6848,2019-03-13 08:00:00,22112.0,6.785,425.212,0.029,3,8,1.0
6849,6849,2019-03-13 08:15:00,22112.0,6.785,425.212,0.029,3,8,1.0
6850,6850,2019-03-13 08:30:00,22112.0,6.785,425.212,0.029,3,8,1.0
6851,6851,2019-03-13 08:45:00,22112.0,6.785,425.212,0.029,3,8,1.0
6852,6852,2019-03-13 09:00:00,25704.0,8.166,512.631,0.357,3,9,1.0
6853,6853,2019-03-13 09:15:00,25704.0,8.166,512.631,0.357,3,9,1.0
6854,6854,2019-03-13 09:30:00,25704.0,8.166,512.631,0.357,3,9,1.0
6855,6855,2019-03-13 09:45:00,25704.0,8.166,512.631,0.357,3,9,1.0
6856,6856,2019-03-13 10:00:00,24996.0,8.961,516.928,0.726,3,10,1.0
6857,6857,2019-03-13 10:15:00,24996.0,8.961,516.928,0.726,3,10,1.0
6858,6858,2019-03-13 10:30:00,24996.0,8.961,516.928,0.726,3,10,1.0
6859,6859,2019-03-13 10:45:00,24996.0,8.961,516.928,0.726,3,10,1.0
6860,6860,2019-03-13 11:00:00,23796.0,9.379,501.745,0.603,3,11,1.0
6861,6861,2019-03-13 11:15:00,23796.0,9.379,501.745,0.603,3,11,1.0
6862,6862,2019-03-13 11:30:00,23796.0,9.379,501.745,0.603,3,11,1.0
6863,6863,2019-03-13 11:45:00,23796.0,9.379,501.745,0.603,3,11,1.0
6864,6864,2019-03-13 12:00:00,20316.0,9.489,437.86,0.499,3,12,1.0
6865,6865,2019-03-13 12:15:00,20316.0,9.489,437.86,0.499,3,12,1.0
6866,6866,2019-03-13 12:30:00,20316.0,9.489,437.86,0.499,3,12,1.0
6867,6867,2019-03-13 12:45:00,20316.0,9.489,437.86,0.499,3,12,1.0
6868,6868,2019-03-13 13:00:00,14744.0,9.373,334.352,0.544,3,13,1.0
6869,6869,2019-03-13 13:15:00,14744.0,9.373,334.352,0.544,3,13,1.0
6870,6870,2019-03-13 13:30:00,14744.0,9.373,334.352,0.544,3,13,1.0
6871,6871,2019-03-13 13:45:00,14744.0,9.373,334.352,0.544,3,13,1.0
6872,6872,2019-03-13 14:00:00,8220.0,8.949,208.752,0.571,3,14,1.0
6873,6873,2019-03-13 14:15:00,8220.0,8.949,208.752,0.571,3,14,1.0
6874,6874,2019-03-13 14:30:00,8220.0,8.949,208.752,0.571,3,14,1.0
6875,6875,2019-03-13 14:45:00,8220.0,8.949,208.752,0.571,3,14,1.0
6876,6876,2019-03-13 15:00:00,3612.0,8.271,106.293,0.626,3,15,1.0
6877,6877,2019-03-13 15:15:00,3612.0,8.271,106.293,0.626,3,15,1.0
6878,6878,2019-03-13 15:30:00,3612.0,8.271,106.293,0.626,3,15,1.0
6879,6879,2019-03-13 15:45:00,3612.0,8.271,106.293,0.626,3,15,1.0
6880,6880,2019-03-13 16:00:00,376.0,7.3,20.279,0.589,3,16,1.0
6881,6881,2019-03-13 16:15:00,376.0,7.3,20.279,0.589,3,16,1.0
6882,6882,2019-03-13 16:30:00,376.0,7.3,20.279,0.589,3,16,1.0
6883,6883,2019-03-13 16:45:00,376.0,7.3,20.279,0.589,3,16,1.0
6884,6884,2019-03-13 17:00:00,0.0,6.479,0.0,0.373,3,17,0.0
6885,6885,2019-03-13 17:15:00,0.0,6.479,0.0,0.373,3,17,0.0
6886,6886,2019-03-13 17:30:00,0.0,6.479,0.0,0.373,3,17,0.0
6887,6887,2019-03-13 17:45:00,0.0,6.479,0.0,0.373,3,17,0.0
6888,6888,2019-03-13 18:00:00,0.0,5.886,0.0,0.331,3,18,0.0
6889,6889,2019-03-13 18:15:00,0.0,5.886,0.0,0.331,3,18,0.0
6890,6890,2019-03-13 18:30:00,0.0,5.886,0.0,0.331,3,18,0.0
6891,6891,2019-03-13 18:45:00,0.0,5.886,0.0,0.331,3,18,0.0
6892,6892,2019-03-13 19:00:00,0.0,5.42,0.0,0.649,3,19,0.0
6893,6893,2019-03-13 19:15:00,0.0,5.42,0.0,0.649,3,19,0.0
6894,6894,2019-03-13 19:30:00,0.0,5.42,0.0,0.649,3,19,0.0
6895,6895,2019-03-13 19:45:00,0.0,5.42,0.0,0.649,3,19,0.0
6896,6896,2019-03-13 20:00:00,0.0,5.141,0.0,0.951,3,20,0.0
6897,6897,2019-03-13 20:15:00,0.0,5.141,0.0,0.951,3,20,0.0
6898,6898,2019-03-13 20:30:00,0.0,5.141,0.0,0.951,3,20,0.0
6899,6899,2019-03-13 20:45:00,0.0,5.141,0.0,0.951,3,20,0.0
6900,6900,2019-03-13 21:00:00,0.0,4.995,0.0,0.971,3,21,0.0
6901,6901,2019-03-13 21:15:00,0.0,4.995,0.0,0.971,3,21,0.0
6902,6902,2019-03-13 21:30:00,0.0,4.995,0.0,0.971,3,21,0.0
6903,6903,2019-03-13 21:45:00,0.0,4.995,0.0,0.971,3,21,0.0
6904,6904,2019-03-13 22:00:00,0.0,4.963,0.0,0.971,3,22,0.0
6905,6905,2019-03-13 22:15:00,0.0,4.963,0.0,0.971,3,22,0.0
6906,6906,2019-03-13 22:30:00,0.0,4.963,0.0,0.971,3,22,0.0
6907,6907,2019-03-13 22:45:00,0.0,4.963,0.0,0.971,3,22,0.0
6908,6908,2019-03-13 23:00:00,0.0,5.151,0.0,0.913,3,23,0.0
6909,6909,2019-03-13 23:15:00,0.0,5.151,0.0,0.913,3,23,0.0
6910,6910,2019-03-13 23:30:00,0.0,5.151,0.0,0.913,3,23,0.0
6911,6911,2019-03-13 23:45:00,0.0,5.151,0.0,0.913,3,23,0.0
6912,6912,2019-03-14 00:00:00,0.0,5.307,0.0,0.838,3,0,0.0
6913,6913,2019-03-14 00:15:00,0.0,5.307,0.0,0.838,3,0,0.0
6914,6914,2019-03-14 00:30:00,0.0,5.307,0.0,0.838,3,0,0.0
6915,6915,2019-03-14 00:45:00,0.0,5.307,0.0,0.838,3,0,0.0
6916,6916,2019-03-14 01:00:00,0.0,5.308,0.0,0.769,3,1,0.0
6917,6917,2019-03-14 01:15:00,0.0,5.308,0.0,0.769,3,1,0.0
6918,6918,2019-03-14 01:30:00,0.0,5.308,0.0,0.769,3,1,0.0
6919,6919,2019-03-14 01:45:00,0.0,5.308,0.0,0.769,3,1,0.0
6920,6920,2019-03-14 02:00:00,0.0,4.972,0.0,0.64,3,2,0.0
6921,6921,2019-03-14 02:15:00,0.0,4.972,0.0,0.64,3,2,0.0
6922,6922,2019-03-14 02:30:00,0.0,4.972,0.0,0.64,3,2,0.0
6923,6923,2019-03-14 02:45:00,0.0,4.972,0.0,0.64,3,2,0.0
6924,6924,2019-03-14 03:00:00,0.0,4.482,0.0,0.646,3,3,0.0
6925,6925,2019-03-14 03:15:00,0.0,4.482,0.0,0.646,3,3,0.0
6926,6926,2019-03-14 03:30:00,0.0,4.482,0.0,0.646,3,3,0.0
6927,6927,2019-03-14 03:45:00,0.0,4.482,0.0,0.646,3,3,0.0
6928,6928,2019-03-14 04:00:00,0.0,4.164,0.0,0.482,3,4,0.0
6929,6929,2019-03-14 04:15:00,0.0,4.164,0.0,0.482,3,4,0.0
6930,6930,2019-03-14 04:30:00,0.0,4.164,0.0,0.482,3,4,0.0
6931,6931,2019-03-14 04:45:00,0.0,4.164,0.0,0.482,3,4,0.0
6932,6932,2019-03-14 05:00:00,172.0,3.815,13.597,0.497,3,5,1.0
6933,6933,2019-03-14 05:15:00,172.0,3.815,13.597,0.497,3,5,1.0
6934,6934,2019-03-14 05:30:00,172.0,3.815,13.597,0.497,3,5,1.0
6935,6935,2019-03-14 05:45:00,172.0,3.815,13.597,0.497,3,5,1.0
6936,6936,2019-03-14 06:00:00,3620.0,4.592,105.603,0.892,3,6,1.0
6937,6937,2019-03-14 06:15:00,3620.0,4.592,105.603,0.892,3,6,1.0
6938,6938,2019-03-14 06:30:00,3620.0,4.592,105.603,0.892,3,6,1.0
6939,6939,2019-03-14 06:45:00,3620.0,4.592,105.603,0.892,3,6,1.0
6940,6940,2019-03-14 07:00:00,4424.0,5.65,138.545,0.993,3,7,1.0
6941,6941,2019-03-14 07:15:00,4424.0,5.65,138.545,0.993,3,7,1.0
6942,6942,2019-03-14 07:30:00,4424.0,5.65,138.545,0.993,3,7,1.0
6943,6943,2019-03-14 07:45:00,4424.0,5.65,138.545,0.993,3,7,1.0
6944,6944,2019-03-14 08:00:00,4324.0,6.311,141.137,0.998,3,8,1.0
6945,6945,2019-03-14 08:15:00,4324.0,6.311,141.137,0.998,3,8,1.0
6946,6946,2019-03-14 08:30:00,4324.0,6.311,141.137,0.998,3,8,1.0
6947,6947,2019-03-14 08:45:00,4324.0,6.311,141.137,0.998,3,8,1.0
6948,6948,2019-03-14 09:00:00,4356.0,6.784,143.642,0.995,3,9,1.0
6949,6949,2019-03-14 09:15:00,4356.0,6.784,143.642,0.995,3,9,1.0
6950,6950,2019-03-14 09:30:00,4356.0,6.784,143.642,0.995,3,9,1.0
6951,6951,2019-03-14 09:45:00,4356.0,6.784,143.642,0.995,3,9,1.0
6952,6952,2019-03-14 10:00:00,6236.0,7.406,196.578,0.971,3,10,1.0
6953,6953,2019-03-14 10:15:00,6236.0,7.406,196.578,0.971,3,10,1.0
6954,6954,2019-03-14 10:30:00,6236.0,7.406,196.578,0.971,3,10,1.0
6955,6955,2019-03-14 10:45:00,6236.0,7.406,196.578,0.971,3,10,1.0
6956,6956,2019-03-14 11:00:00,6460.0,7.559,203.018,0.992,3,11,1.0
6957,6957,2019-03-14 11:15:00,6460.0,7.559,203.018,0.992,3,11,1.0
6958,6958,2019-03-14 11:30:00,6460.0,7.559,203.018,0.992,3,11,1.0
6959,6959,2019-03-14 11:45:00,6460.0,7.559,203.018,0.992,3,11,1.0
6960,6960,2019-03-14 12:00:00,3748.0,6.912,126.911,0.995,3,12,1.0
6961,6961,2019-03-14 12:15:00,3748.0,6.912,126.911,0.995,3,12,1.0
6962,6962,2019-03-14 12:30:00,3748.0,6.912,126.911,0.995,3,12,1.0
6963,6963,2019-03-14 12:45:00,3748.0,6.912,126.911,0.995,3,12,1.0
6964,6964,2019-03-14 13:00:00,2524.0,6.272,90.909,0.996,3,13,1.0
6965,6965,2019-03-14 13:15:00,2524.0,6.272,90.909,0.996,3,13,1.0
6966,6966,2019-03-14 13:30:00,2524.0,6.272,90.909,0.996,3,13,1.0
6967,6967,2019-03-14 13:45:00,2524.0,6.272,90.909,0.996,3,13,1.0
6968,6968,2019-03-14 14:00:00,1484.0,5.665,59.27,0.996,3,14,1.0
6969,6969,2019-03-14 14:15:00,1484.0,5.665,59.27,0.996,3,14,1.0
6970,6970,2019-03-14 14:30:00,1484.0,5.665,59.27,0.996,3,14,1.0
6971,6971,2019-03-14 14:45:00,1484.0,5.665,59.27,0.996,3,14,1.0
6972,6972,2019-03-14 15:00:00,556.0,5.008,28.917,0.996,3,15,1.0
6973,6973,2019-03-14 15:15:00,556.0,5.008,28.917,0.996,3,15,1.0
6974,6974,2019-03-14 15:30:00,556.0,5.008,28.917,0.996,3,15,1.0
6975,6975,2019-03-14 15:45:00,556.0,5.008,28.917,0.996,3,15,1.0
6976,6976,2019-03-14 16:00:00,8.0,4.456,6.043,0.993,3,16,1.0
6977,6977,2019-03-14 16:15:00,8.0,4.456,6.043,0.993,3,16,1.0
6978,6978,2019-03-14 16:30:00,8.0,4.456,6.043,0.993,3,16,1.0
6979,6979,2019-03-14 16:45:00,8.0,4.456,6.043,0.993,3,16,1.0
6980,6980,2019-03-14 17:00:00,0.0,4.047,0.0,0.977,3,17,0.0
6981,6981,2019-03-14 17:15:00,0.0,4.047,0.0,0.977,3,17,0.0
6982,6982,2019-03-14 17:30:00,0.0,4.047,0.0,0.977,3,17,0.0
6983,6983,2019-03-14 17:45:00,0.0,4.047,0.0,0.977,3,17,0.0
6984,6984,2019-03-14 18:00:00,0.0,3.744,0.0,0.97,3,18,0.0
6985,6985,2019-03-14 18:15:00,0.0,3.744,0.0,0.97,3,18,0.0
6986,6986,2019-03-14 18:30:00,0.0,3.744,0.0,0.97,3,18,0.0
6987,6987,2019-03-14 18:45:00,0.0,3.744,0.0,0.97,3,18,0.0
6988,6988,2019-03-14 19:00:00,0.0,3.785,0.0,0.966,3,19,0.0
6989,6989,2019-03-14 19:15:00,0.0,3.785,0.0,0.966,3,19,0.0
6990,6990,2019-03-14 19:30:00,0.0,3.785,0.0,0.966,3,19,0.0
6991,6991,2019-03-14 19:45:00,0.0,3.785,0.0,0.966,3,19,0.0
6992,6992,2019-03-14 20:00:00,0.0,4.335,0.0,0.966,3,20,0.0
6993,6993,2019-03-14 20:15:00,0.0,4.335,0.0,0.966,3,20,0.0
6994,6994,2019-03-14 20:30:00,0.0,4.335,0.0,0.966,3,20,0.0
6995,6995,2019-03-14 20:45:00,0.0,4.335,0.0,0.966,3,20,0.0
6996,6996,2019-03-14 21:00:00,0.0,5.106,0.0,0.96,3,21,0.0
6997,6997,2019-03-14 21:15:00,0.0,5.106,0.0,0.96,3,21,0.0
6998,6998,2019-03-14 21:30:00,0.0,5.106,0.0,0.96,3,21,0.0
6999,6999,2019-03-14 21:45:00,0.0,5.106,0.0,0.96,3,21,0.0
7000,7000,2019-03-14 22:00:00,0.0,5.7,0.0,0.892,3,22,0.0
7001,7001,2019-03-14 22:15:00,0.0,5.7,0.0,0.892,3,22,0.0
7002,7002,2019-03-14 22:30:00,0.0,5.7,0.0,0.892,3,22,0.0
7003,7003,2019-03-14 22:45:00,0.0,5.7,0.0,0.892,3,22,0.0
7004,7004,2019-03-14 23:00:00,0.0,5.851,0.0,0.76,3,23,0.0
7005,7005,2019-03-14 23:15:00,0.0,5.851,0.0,0.76,3,23,0.0
7006,7006,2019-03-14 23:30:00,0.0,5.851,0.0,0.76,3,23,0.0
7007,7007,2019-03-14 23:45:00,0.0,5.851,0.0,0.76,3,23,0.0
7008,7008,2019-03-15 00:00:00,0.0,5.523,0.0,0.83,3,0,0.0
7009,7009,2019-03-15 00:15:00,0.0,5.523,0.0,0.83,3,0,0.0
7010,7010,2019-03-15 00:30:00,0.0,5.523,0.0,0.83,3,0,0.0
7011,7011,2019-03-15 00:45:00,0.0,5.523,0.0,0.83,3,0,0.0
7012,7012,2019-03-15 01:00:00,0.0,5.29,0.0,0.844,3,1,0.0
7013,7013,2019-03-15 01:15:00,0.0,5.29,0.0,0.844,3,1,0.0
7014,7014,2019-03-15 01:30:00,0.0,5.29,0.0,0.844,3,1,0.0
7015,7015,2019-03-15 01:45:00,0.0,5.29,0.0,0.844,3,1,0.0
7016,7016,2019-03-15 02:00:00,0.0,5.279,0.0,0.869,3,2,0.0
7017,7017,2019-03-15 02:15:00,0.0,5.279,0.0,0.869,3,2,0.0
7018,7018,2019-03-15 02:30:00,0.0,5.279,0.0,0.869,3,2,0.0
7019,7019,2019-03-15 02:45:00,0.0,5.279,0.0,0.869,3,2,0.0
7020,7020,2019-03-15 03:00:00,0.0,5.304,0.0,0.866,3,3,0.0
7021,7021,2019-03-15 03:15:00,0.0,5.304,0.0,0.866,3,3,0.0
7022,7022,2019-03-15 03:30:00,0.0,5.304,0.0,0.866,3,3,0.0
7023,7023,2019-03-15 03:45:00,0.0,5.304,0.0,0.866,3,3,0.0
7024,7024,2019-03-15 04:00:00,0.0,5.22,0.0,0.774,3,4,0.0
7025,7025,2019-03-15 04:15:00,0.0,5.22,0.0,0.774,3,4,0.0
7026,7026,2019-03-15 04:30:00,0.0,5.22,0.0,0.774,3,4,0.0
7027,7027,2019-03-15 04:45:00,0.0,5.22,0.0,0.774,3,4,0.0
7028,7028,2019-03-15 05:00:00,16.0,5.106,6.586,0.74,3,5,1.0
7029,7029,2019-03-15 05:15:00,16.0,5.106,6.586,0.74,3,5,1.0
7030,7030,2019-03-15 05:30:00,16.0,5.106,6.586,0.74,3,5,1.0
7031,7031,2019-03-15 05:45:00,16.0,5.106,6.586,0.74,3,5,1.0
7032,7032,2019-03-15 06:00:00,1528.0,5.41,58.624,0.785,3,6,1.0
7033,7033,2019-03-15 06:15:00,1528.0,5.41,58.624,0.785,3,6,1.0
7034,7034,2019-03-15 06:30:00,1528.0,5.41,58.624,0.785,3,6,1.0
7035,7035,2019-03-15 06:45:00,1528.0,5.41,58.624,0.785,3,6,1.0
7036,7036,2019-03-15 07:00:00,4764.0,6.168,145.654,0.82,3,7,1.0
7037,7037,2019-03-15 07:15:00,4764.0,6.168,145.654,0.82,3,7,1.0
7038,7038,2019-03-15 07:30:00,4764.0,6.168,145.654,0.82,3,7,1.0
7039,7039,2019-03-15 07:45:00,4764.0,6.168,145.654,0.82,3,7,1.0
7040,7040,2019-03-15 08:00:00,13268.0,7.442,322.025,0.757,3,8,1.0
7041,7041,2019-03-15 08:15:00,13268.0,7.442,322.025,0.757,3,8,1.0
7042,7042,2019-03-15 08:30:00,13268.0,7.442,322.025,0.757,3,8,1.0
7043,7043,2019-03-15 08:45:00,13268.0,7.442,322.025,0.757,3,8,1.0
7044,7044,2019-03-15 09:00:00,19048.0,8.662,434.129,0.85,3,9,1.0
7045,7045,2019-03-15 09:15:00,19048.0,8.662,434.129,0.85,3,9,1.0
7046,7046,2019-03-15 09:30:00,19048.0,8.662,434.129,0.85,3,9,1.0
7047,7047,2019-03-15 09:45:00,19048.0,8.662,434.129,0.85,3,9,1.0
7048,7048,2019-03-15 10:00:00,20328.0,9.547,473.274,0.976,3,10,1.0
7049,7049,2019-03-15 10:15:00,20328.0,9.547,473.274,0.976,3,10,1.0
7050,7050,2019-03-15 10:30:00,20328.0,9.547,473.274,0.976,3,10,1.0
7051,7051,2019-03-15 10:45:00,20328.0,9.547,473.274,0.976,3,10,1.0
7052,7052,2019-03-15 11:00:00,11600.0,9.714,324.562,0.994,3,11,1.0
7053,7053,2019-03-15 11:15:00,11600.0,9.714,324.562,0.994,3,11,1.0
7054,7054,2019-03-15 11:30:00,11600.0,9.714,324.562,0.994,3,11,1.0
7055,7055,2019-03-15 11:45:00,11600.0,9.714,324.562,0.994,3,11,1.0
7056,7056,2019-03-15 12:00:00,4356.0,8.858,144.375,0.994,3,12,1.0
7057,7057,2019-03-15 12:15:00,4356.0,8.858,144.375,0.994,3,12,1.0
7058,7058,2019-03-15 12:30:00,4356.0,8.858,144.375,0.994,3,12,1.0
7059,7059,2019-03-15 12:45:00,4356.0,8.858,144.375,0.994,3,12,1.0
7060,7060,2019-03-15 13:00:00,3340.0,8.012,115.0,0.995,3,13,1.0
7061,7061,2019-03-15 13:15:00,3340.0,8.012,115.0,0.995,3,13,1.0
7062,7062,2019-03-15 13:30:00,3340.0,8.012,115.0,0.995,3,13,1.0
7063,7063,2019-03-15 13:45:00,3340.0,8.012,115.0,0.995,3,13,1.0
7064,7064,2019-03-15 14:00:00,1952.0,7.151,73.731,0.994,3,14,1.0
7065,7065,2019-03-15 14:15:00,1952.0,7.151,73.731,0.994,3,14,1.0
7066,7066,2019-03-15 14:30:00,1952.0,7.151,73.731,0.994,3,14,1.0
7067,7067,2019-03-15 14:45:00,1952.0,7.151,73.731,0.994,3,14,1.0
7068,7068,2019-03-15 15:00:00,300.0,7.461,19.777,0.972,3,15,1.0
7069,7069,2019-03-15 15:15:00,300.0,7.461,19.777,0.972,3,15,1.0
7070,7070,2019-03-15 15:30:00,300.0,7.461,19.777,0.972,3,15,1.0
7071,7071,2019-03-15 15:45:00,300.0,7.461,19.777,0.972,3,15,1.0
7072,7072,2019-03-15 16:00:00,328.0,8.899,20.272,0.914,3,16,1.0
7073,7073,2019-03-15 16:15:00,328.0,8.899,20.272,0.914,3,16,1.0
7074,7074,2019-03-15 16:30:00,328.0,8.899,20.272,0.914,3,16,1.0
7075,7075,2019-03-15 16:45:00,328.0,8.899,20.272,0.914,3,16,1.0
7076,7076,2019-03-15 17:00:00,0.0,9.159,0.0,0.557,3,17,0.0
7077,7077,2019-03-15 17:15:00,0.0,9.159,0.0,0.557,3,17,0.0
7078,7078,2019-03-15 17:30:00,0.0,9.159,0.0,0.557,3,17,0.0
7079,7079,2019-03-15 17:45:00,0.0,9.159,0.0,0.557,3,17,0.0
7080,7080,2019-03-15 18:00:00,0.0,8.136,0.0,0.255,3,18,0.0
7081,7081,2019-03-15 18:15:00,0.0,8.136,0.0,0.255,3,18,0.0
7082,7082,2019-03-15 18:30:00,0.0,8.136,0.0,0.255,3,18,0.0
7083,7083,2019-03-15 18:45:00,0.0,8.136,0.0,0.255,3,18,0.0
7084,7084,2019-03-15 19:00:00,0.0,7.194,0.0,0.117,3,19,0.0
7085,7085,2019-03-15 19:15:00,0.0,7.194,0.0,0.117,3,19,0.0
7086,7086,2019-03-15 19:30:00,0.0,7.194,0.0,0.117,3,19,0.0
7087,7087,2019-03-15 19:45:00,0.0,7.194,0.0,0.117,3,19,0.0
7088,7088,2019-03-15 20:00:00,0.0,6.448,0.0,0.157,3,20,0.0
7089,7089,2019-03-15 20:15:00,0.0,6.448,0.0,0.157,3,20,0.0
7090,7090,2019-03-15 20:30:00,0.0,6.448,0.0,0.157,3,20,0.0
7091,7091,2019-03-15 20:45:00,0.0,6.448,0.0,0.157,3,20,0.0
7092,7092,2019-03-15 21:00:00,0.0,5.838,0.0,0.169,3,21,0.0
7093,7093,2019-03-15 21:15:00,0.0,5.838,0.0,0.169,3,21,0.0
7094,7094,2019-03-15 21:30:00,0.0,5.838,0.0,0.169,3,21,0.0
7095,7095,2019-03-15 21:45:00,0.0,5.838,0.0,0.169,3,21,0.0
7096,7096,2019-03-15 22:00:00,0.0,5.484,0.0,0.251,3,22,0.0
7097,7097,2019-03-15 22:15:00,0.0,5.484,0.0,0.251,3,22,0.0
7098,7098,2019-03-15 22:30:00,0.0,5.484,0.0,0.251,3,22,0.0
7099,7099,2019-03-15 22:45:00,0.0,5.484,0.0,0.251,3,22,0.0
7100,7100,2019-03-15 23:00:00,0.0,5.259,0.0,0.686,3,23,0.0
7101,7101,2019-03-15 23:15:00,0.0,5.259,0.0,0.686,3,23,0.0
7102,7102,2019-03-15 23:30:00,0.0,5.259,0.0,0.686,3,23,0.0
7103,7103,2019-03-15 23:45:00,0.0,5.259,0.0,0.686,3,23,0.0
7104,7104,2019-03-16 00:00:00,0.0,5.198,0.0,0.936,3,0,0.0
7105,7105,2019-03-16 00:15:00,0.0,5.198,0.0,0.936,3,0,0.0
7106,7106,2019-03-16 00:30:00,0.0,5.198,0.0,0.936,3,0,0.0
7107,7107,2019-03-16 00:45:00,0.0,5.198,0.0,0.936,3,0,0.0
7108,7108,2019-03-16 01:00:00,0.0,5.163,0.0,0.975,3,1,0.0
7109,7109,2019-03-16 01:15:00,0.0,5.163,0.0,0.975,3,1,0.0
7110,7110,2019-03-16 01:30:00,0.0,5.163,0.0,0.975,3,1,0.0
7111,7111,2019-03-16 01:45:00,0.0,5.163,0.0,0.975,3,1,0.0
7112,7112,2019-03-16 02:00:00,0.0,5.125,0.0,0.98,3,2,0.0
7113,7113,2019-03-16 02:15:00,0.0,5.125,0.0,0.98,3,2,0.0
